date,10m_u_component_of_wind_min,10m_u_component_of_wind_mean,10m_u_component_of_wind_max,10m_v_component_of_wind_min,10m_v_component_of_wind_mean,10m_v_component_of_wind_max,2m_temperature_min,2m_temperature_mean,2m_temperature_max,2m_dewpoint_temperature_min,2m_dewpoint_temperature_mean,2m_dewpoint_temperature_max,surface_solar_radiation_downwards_min,surface_solar_radiation_downwards_mean,surface_solar_radiation_downwards_max,total_cloud_cover_min,total_cloud_cover_mean,total_cloud_cover_max,utci_min,utci_mean,utci_max
18-12-1984,-1.4202502,-0.74853396,0.03968009,-1.4053243,-0.7258008,-0.23797783,288.17752,295.3157,303.26172,281.18185,281.75266,283.03,0,796353.06,2884576.2,0.000152399,0.0565031,0.17533053,288.24576,296.7621257,306.89624
19-12-1984,-1.8920472,-1.1323268,0.04025261,-0.6425973,-0.13107575,0.64288,288.17773,295.33054,302.77835,278.8369,281.6462,283.17453,0,781270.8,2853678.5,0.018097263,0.05693659,0.110704444,289.51712,296.7502035,307.35867
20-12-1984,-1.8393524,-1.2956337,-0.45398855,-0.91234374,-0.069004975,0.9231677,288.89874,295.054,301.96234,282.65912,284.0037,286.45233,0,777991.8,2789985.8,0.000263128,0.06990241,0.24590312,289.84885,296.7164307,307.56064
21-12-1984,-1.7825717,-1.3100908,-0.6678987,-0.84229785,0.05558114,0.9288098,287.6529,294.85767,301.5,283.00244,284.51926,286.6519,0,771390.3,2806460,0.12980151,0.29564366,0.48242235,288.96298,296.3995361,306.8746
22-12-1984,-1.6837882,-1.1544758,-0.4927012,-0.5771728,0.014208498,0.94992006,287.8957,294.19833,300.58984,283.41702,284.35867,285.74374,0,784638.8,2810861,0.27105156,0.6656255,0.99298173,287.33777,294.7763672,304.96826
23-12-1984,-1.7364533,-1.1519586,-0.6498381,-1.2943114,-0.2975461,0.659303,287.91245,294.15616,301.4273,280.9098,282.9195,285.47287,0,766297.3,2785545.2,0.4596588,0.8186137,0.9966144,286.92087,295.5181885,306.41672
24-12-1984,-1.5113751,-0.7638925,-0.15096833,-1.2450286,-0.5820668,0.3347498,287.28647,293.78354,301.03235,281.57034,282.5941,284.48093,0,787426.2,2821334.5,0.47263658,0.8393369,1,288.68695,296.7626546,307.42502
25-12-1984,-1.8795185,-1.0565377,-0.3282032,-1.547048,-1.0776496,-0.552712,287.51315,294.72818,302.19516,280.5367,281.7245,282.56674,0,714435.94,2623576.5,0.029779868,0.34708762,0.7656724,287.93842,296.8681234,308.35672
26-12-1984,-1.3210686,-0.8318637,-0.11867252,-1.386985,-0.95818377,-0.21755502,289.05463,296.07626,302.2096,282.27103,285.04605,286.66513,0,737992.8,2750064.5,0.10342978,0.27999473,0.46810278,287.35583,296.4901733,308.4031
27-12-1984,-1.7291516,-1.293355,-0.67717075,-0.86477965,-0.24587624,0.34973183,291.12616,297.26343,303.4704,285.12616,287.39993,288.29773,0,702968.5,2575221.2,0.15405929,0.36927757,0.5779945,288.3978,296.9869385,309.20782
28-12-1984,-1.9801984,-1.3988439,-0.77300245,-1.181309,-0.57009035,0.118577674,292.0422,297.39267,303.0195,286.86713,288.4414,290.76483,0,726895.5,2745319.2,0.09747897,0.26347592,0.4679445,288.33374,297.6949463,309.4078
29-12-1984,-2.272028,-1.6694511,-0.95790327,-0.98896575,-0.13669848,0.9794501,292.23877,297.4523,303.70377,287.29178,288.36404,289.5597,0,633085.2,2360864.8,0.011666368,0.13728742,0.4016221,289.29013,298.4287516,309.86682
30-12-1984,-2.0542514,-1.636129,-0.9720641,1.0769427,1.5597968,1.9699531,292.249,297.43918,302.8351,289.35864,290.79034,292.002,0,561735.3,2115861.5,0.20352665,0.3650024,0.49479607,288.9562,297.9823608,309.01846
31-12-1984,-2.335497,-1.9106646,-1.0988756,1.5388796,2.345476,2.7302635,294.1633,297.25323,302.18805,290.65326,291.97577,292.99188,0.25,258124.64,1034783.3,0.43208733,0.6118098,0.85439885,288.1824,297.0119222,308.76834
01-01-1985,-2.307035,-1.7731781,-1.3380911,-0.40705606,0.7407584,1.8499087,292.6937,294.75693,296.76666,291.94022,292.94424,293.80756,0.25,222230.19,939972,0.8737964,0.93531185,0.9647113,287.0846,295.8077799,307.82236
02-01-1985,-2.549309,-1.9334751,-0.6376119,-0.34790656,-0.031491343,0.46786928,291.41187,293.56116,296.04474,290.4568,291.79016,292.5923,0.25,510677.34,1910107.9,0.5440951,0.8095093,0.9756795,287.00092,297.2519124,309.0919
03-01-1985,-1.7053512,-1.0268856,-0.47735047,-0.9286539,-0.40540934,0.1311921,290.76093,294.66617,299.73404,289.2658,290.19775,291.22775,0.25,762999.2,2766930,0.23036292,0.5078065,0.8489929,289.86047,298.1730143,308.76077
04-01-1985,-1.8515918,-1.2161312,-0.65119237,-0.15906899,0.8187515,2.1881316,290.97522,295.65402,301.55392,287.2474,289.05634,290.48416,0.25,714979.75,2607894.5,0.05439616,0.12327707,0.31065568,290.50092,298.9308675,310.57248
05-01-1985,-1.4844592,-0.89353067,-0.48784196,0.91869646,1.9262415,2.8824525,291.43588,296.25024,302.10602,289.12814,289.9939,291.52634,0.25,739097.5,2774419.8,0.002921996,0.17061336,0.45273134,289.78326,299.3314819,311.60913
06-01-1985,-1.4262024,-0.7181392,-0.079888955,0.48093703,1.5713125,2.583351,291.90353,296.50052,301.85626,289.56873,290.40182,291.01483,0.25,732244.2,2719600.8,0.043007202,0.15529835,0.3796277,288.9275,298.5537923,311.25467
07-01-1985,-1.3933074,-0.9291498,-0.34198645,1.0084616,1.9918283,2.9817333,292.89352,296.86398,301.53802,289.49008,290.84622,291.60318,0.25,733673.5,2701117.2,0.035809714,0.3746548,0.6901774,287.9984,297.9112549,311.02048
08-01-1985,-1.5552818,-0.5737834,0.28880534,0.5944764,1.5246567,2.2878082,293.5676,297.91644,302.9864,289.97495,291.42062,292.2736,0.25,656222.8,2493299.2,0.08399957,0.24141204,0.6272321,287.72586,298.6068522,310.93213
09-01-1985,-1.8483034,-1.3610526,-0.79198104,0.7341069,1.6842375,2.4059813,293.27756,297.75708,302.60373,290.3533,291.65756,292.6729,0.25,673108.5,2552684.2,0.23274906,0.45375738,0.77698994,290.07846,299.3993123,311.66272
10-01-1985,-1.8769193,-1.449914,-0.78215694,1.2494882,2.2100217,3.582055,292.7339,297.07864,301.88837,288.77768,290.4269,292.17963,0.25,754628.2,2713788.2,0.34688777,0.53671926,0.8225536,289.9182,299.0690308,310.98718
11-01-1985,-1.6248144,-1.2726036,-0.8565707,0.9059836,1.8780171,3.0582118,292.7021,296.89026,302.0733,287.72946,289.6211,291.2432,0.25,671079.06,2554316.2,0.46928117,0.76499724,0.9934029,289.7821,298.8936157,311.35
12-01-1985,-1.8151847,-1.2764858,-0.7907737,1.274757,2.0357058,2.739983,292.68784,296.9106,302.214,287.8308,290.073,291.50217,0.25,726182.2,2679641,0.8315098,0.9211748,0.96550214,289.72916,298.9614665,309.88876
13-01-1985,-1.972598,-1.4067564,-0.38692093,1.0654136,1.6111532,2.3952708,292.05826,296.47885,301.65353,288.23517,289.98886,291.24213,0.25,680769.3,2512295,0.35304195,0.66203547,0.9617421,291.74142,299.4026693,310.5478
14-01-1985,-1.943411,-1.3546218,-0.25457016,0.83720905,1.519349,2.1179547,291.97055,296.36624,301.54108,287.82275,289.96628,291.5364,0.25,677719.3,2445006.2,0.93918395,0.97044045,0.99125165,291.90814,299.4076538,309.51962
15-01-1985,-1.7649599,-1.2703079,-0.30363584,0.88332486,1.4939979,1.9581698,291.75952,296.65775,302.20517,287.53946,289.62613,292.09396,0.25,777446.7,2867852.2,0.36807922,0.6429766,0.9737291,292.39062,299.6799316,310.10596
16-01-1985,-2.6408947,-1.2290611,-0.10533675,-0.47682694,0.46818236,1.201117,291.49814,296.76984,302.90567,286.5447,288.44308,290.8485,0.25,712236.25,2602307.2,0.31602928,0.64248735,0.91947675,291.7564,299.7430827,310.6033
17-01-1985,-2.5073946,-1.5982441,-0.6331986,-0.3300143,0.51484555,1.5544412,291.37292,297.32028,302.87418,286.2924,288.16745,290.7011,0.25,718047.75,2576159.5,0.7813217,0.8771785,0.9767493,287.63837,298.0067952,310.20563
18-01-1985,-1.8484064,-1.3943068,-0.99710125,0.40806466,1.6065731,2.457873,292.22525,297.36972,302.7757,287.6527,289.28464,290.8106,0.25,738022.5,2872139,0.24346767,0.5679298,0.8306429,287.22174,297.1500448,310.00577
19-01-1985,-1.4562801,-0.81818587,0.65022093,0.5180591,2.054821,3.0165384,293.20248,297.97516,303.201,287.35873,289.6464,291.7478,0.25,666837.44,2401504.5,0.1300706,0.351477,0.73987675,288.18915,297.2405802,310.00705
20-01-1985,-2.0483947,-0.89478296,0.2218113,1.4235281,2.4172895,3.0515485,293.7149,298.03928,303.03882,287.80652,289.8923,291.54865,0.25,668220.25,2478826,0.1506452,0.3323053,0.55715996,288.12253,298.178772,310.9649
21-01-1985,-2.1458585,-1.6635956,-1.2728,1.5825146,2.781844,4.2011046,292.1539,297.2018,302.49506,288.13416,289.33566,291.08194,0.25,767761.44,2773654,0.06905799,0.2933861,0.65558505,288.88007,299.4477539,311.36014
22-01-1985,-2.3935432,-1.8443409,-0.94192654,0.016093522,1.0628389,2.8239477,291.26416,296.7667,302.03476,286.16977,287.92676,290.3002,0.25,788901.7,2945876.5,0.025699228,0.12898217,0.34022474,287.9727,298.7243652,311.03195
23-01-1985,-2.1997197,-1.5178009,-0.72509706,-0.9054526,0.004712398,0.6913927,291.8467,296.94684,302.29068,286.9129,288.30542,289.93796,0.25,825801.2,2980180,0.006401551,0.06318607,0.21445633,285.9036,296.2184245,309.72632
24-01-1985,-1.8496484,-1.2950689,-0.7185751,-1.4544177,-0.30205652,0.366323,291.42422,297.55533,303.77203,284.641,287.58322,290.44693,0.25,844208.5,2991078.2,0.000628182,0.026273958,0.13813956,284.49008,296.2936605,310.10385
25-01-1985,-2.0072267,-1.4114624,-0.6609374,-0.87512386,0.24751402,1.5498248,291.30438,297.3514,303.36392,286.12018,287.3377,288.68893,0.25,820413.5,2970815.8,0.002153349,0.057003666,0.22934952,285.17834,297.3176676,310.9411
26-01-1985,-1.7807175,-1.0448307,-0.41117853,0.58852935,1.5902807,2.8940668,293.06564,297.91302,303.5026,287.13187,288.68088,290.29916,0.25,805569,2957624.5,0.002137502,0.081847616,0.34176254,286.7507,298.3180339,311.58142
27-01-1985,-1.3196366,-0.5806391,0.106676936,0.49106032,2.032119,3.4720094,293.2858,298.51654,304.35764,287.86166,289.08667,290.9673,0.25,827138.8,2995630.2,0.006217263,0.12265855,0.2642194,287.4642,299.2407633,312.54376
28-01-1985,-1.4721997,-0.7264907,-0.14067756,1.186142,2.0681417,2.540944,293.39294,299.0105,304.7869,287.58118,289.0759,290.3845,0.25,799911.94,2936581.2,0.005207398,0.13502736,0.36543724,288.09576,299.494751,312.9918
29-01-1985,-2.2151365,-1.3993912,-0.813074,0.7183095,1.7918643,2.5819523,293.21335,298.89575,304.7964,285.98175,287.85422,289.4838,0.25,834499.56,2919824.2,0.053053714,0.1622385,0.3841447,288.26477,299.6861572,313.3662
30-01-1985,-2.2759116,-1.5118176,-0.8549436,1.0325737,2.2642176,3.004419,293.1265,298.79727,305.11157,284.6232,287.0946,288.6176,0.25,866678.7,3076546.2,0.06575323,0.11131839,0.2023002,286.79987,299.1269124,313.4468
31-01-1985,-1.6733401,-1.348869,-0.8455701,1.5707502,2.6521797,3.6117797,292.31216,298.09048,304.65704,283.56314,285.68387,288.2416,0.25,836218.3,3041652,0.007993427,0.10204186,0.24987137,286.4738,299.0895386,313.14117
01-02-1985,-1.5795841,-0.67311954,0.54582566,0.2286134,1.5052663,2.688671,292.12027,298.2246,303.92572,286.77444,288.58652,291.04294,0.25,751459.75,2712544,0.02427002,0.14290981,0.33081162,287.34988,299.7844645,313.42947
02-02-1985,-2.0065148,-1.4280714,-0.85415936,0.052942533,1.148709,2.4888945,293.38626,298.50742,303.64816,288.55826,289.89822,291.7294,0.25,850067.8,3070177,0.16250777,0.2766494,0.51630425,288.80258,301.350057,314.57635
03-02-1985,-1.4496963,-0.93939894,-0.43524012,-1.2740793,0.61010647,1.9522604,293.20233,298.9537,304.9229,285.4198,287.82632,291.09766,0.25,883767.2,3095112.5,0.007654785,0.10092626,0.22480336,291.59253,301.6247152,313.95984
04-02-1985,-0.91807127,-0.3028173,0.59251446,-0.45650885,1.1225634,2.4984276,293.42197,299.5091,305.96313,284.64,287.09488,289.9626,0.25,891562.5,3115779.5,0.005694333,0.104667045,0.35406852,291.64948,302.0409546,314.85373
05-02-1985,0.044422925,0.95986557,2.309789,0.44743508,1.456663,2.4600806,292.8712,300.06726,307.63925,282.76416,285.0176,288.41998,0.25,899327.25,3148095.8,0.007648818,0.03774123,0.10794229,291.0344,302.0948079,315.36328
06-02-1985,-1.2553152,0.106878124,1.443345,-0.91983736,-0.3664465,0.4776718,292.34592,299.0784,306.7228,281.981,283.77515,285.19635,0.25,882585.2,3098647.2,0.061097328,0.28506517,0.6579443,290.82788,302.0238444,314.79276
07-02-1985,-1.3049519,-0.736521,0.3641066,-0.84060866,0.07904535,1.0697604,292.4797,298.67905,305.14578,284.33093,285.8395,287.62045,0.25,887916.2,3129086.5,0.028094383,0.17427588,0.5926409,291.2947,302.3453369,315.05795
08-02-1985,-1.1761441,-0.35875788,1.2679447,-0.37331533,1.0502702,2.035365,293.316,299.45276,306.13773,283.9444,286.83502,289.91763,0.25,868975.3,3056192,0.050215747,0.16757143,0.408572,291.28186,302.5600993,315.4147
09-02-1985,-0.72004056,0.0631462,1.2281667,0.74830735,1.8816233,2.9305098,293.94818,299.5132,305.72275,285.79453,287.98212,290.3539,0.25,888785.94,3128400.2,0.12875672,0.3422623,0.8641507,290.65753,301.9103597,314.6894
10-02-1985,-0.75521964,0.39383125,1.497395,0.27147767,0.964317,1.6296608,294.28445,299.63345,306.17807,284.39838,286.9537,289.9196,0.25,807431.75,2792546.8,0.04520936,0.5235317,0.88863665,290.12766,301.6824951,314.50146
11-02-1985,-1.1667811,-0.3218946,0.9985756,0.6913927,1.7158049,2.482685,294.29712,299.26413,305.74252,285.97565,288.28165,290.57895,0.25,750598.8,2682349,0.08896898,0.33091402,0.62656146,290.75958,302.0286051,314.92725
12-02-1985,-1.2236997,-0.44936547,0.8962201,0.66910595,1.4976391,2.218464,295.0452,299.7193,305.27127,286.73605,289.3815,291.71747,0.25,745832.94,2669561.8,0.094621934,0.23785293,0.43789712,292.22662,302.295634,315.2304
13-02-1985,-1.6848257,-0.43291983,1.3603559,1.5920135,2.5710833,3.403269,295.86514,300.41495,306.05954,288.7774,290.6162,292.83398,0.25,821645.2,2854092.2,0.25952065,0.39681533,0.5828218,291.72852,302.6516317,315.36334
14-02-1985,-0.7233978,0.12946533,1.2682064,1.5547413,2.4142702,3.6405358,295.789,300.78687,306.2543,288.111,289.69882,292.36893,0.25,805518.3,2774905.5,0.15771256,0.20746033,0.31714693,291.73242,302.3300171,314.83972
15-02-1985,-1.2857852,-0.35538444,0.7007521,-0.9223282,-0.18738712,1.2829865,293.60236,299.60843,304.58398,286.73892,288.70746,291.29404,0.25,867178.56,3035234.8,0.07513058,0.23613846,0.4868658,291.33215,302.0785929,314.25204
16-02-1985,-2.2385173,-1.2021775,-0.012131233,-1.7101737,-1.1315594,-0.29572767,292.0198,298.72168,304.5648,281.54013,284.3517,287.34158,0.25,940571.2,3239544.8,0.018303461,0.08848236,0.17216067,293.8701,302.8861084,314.23346
17-02-1985,-2.5240881,-1.6141075,-1.0947683,-1.2605407,-0.09578178,0.858643,292.10803,298.54776,305.33923,279.3718,281.86966,285.52914,0.25,941249.7,3283518.8,0.014817354,0.0794708,0.29010248,294.21542,303.1029053,314.35184
18-02-1985,-1.9531356,-1.4839554,-0.9067198,-1.3611829,0.47481516,1.6960504,291.59564,298.07693,305.6892,279.07086,282.91794,287.89514,0.25,958547.2,3313726.5,0.001855984,0.08962121,0.40935716,294.98297,303.7518717,314.4879
19-02-1985,-1.5007468,-0.94358677,-0.27108473,-0.14163055,1.3048224,2.5801642,292.4974,298.9669,305.89893,282.30298,285.1984,288.42722,0.25,939815.8,3279527.8,0.000842598,0.055185746,0.24681439,296.38846,304.0750326,313.37112
20-02-1985,-1.743079,-0.7255266,0.14191791,-0.6762348,0.6726165,1.5657755,293.32242,299.56552,306.08188,284.0223,286.27402,289.45654,0.25,937735.8,3194000,0.001591095,0.110230766,0.21632464,296.27655,304.0762126,313.97275
21-02-1985,-1.1457156,-0.66442597,0.052069675,-2.0934443,-0.6819323,0.82104325,292.11948,299.60043,306.24353,281.43304,283.75247,287.99683,0.25,1003086.94,3415851.8,0.001136245,0.064644404,0.18196549,295.9608,303.5374349,314.74838
22-02-1985,-1.9556086,-0.8396804,-0.20090201,-2.0494134,-1.2224444,-0.25740808,290.54025,298.2914,305.7783,273.23633,277.20407,281.4853,0.25,1021914,3475063,0,0.003504274,0.019361451,296.15298,303.6079305,314.91833
23-02-1985,-1.9573904,-1.0322384,-0.3603379,-1.5829015,-0.4756666,0.75115633,290.23755,298.33243,306.43582,273.86377,276.39578,279.5397,0.25,1013375.3,3450431.2,0,0.001658006,0.011635164,295.94757,303.8056234,315.14282
24-02-1985,-1.651315,-1.0239863,-0.17494164,-1.3472418,0.59387773,1.9507931,291.10797,298.95688,306.98093,276.58698,280.59,285.1748,0.25,1004605.7,3413612.8,0,0.008019488,0.06409699,295.83264,304.193278,314.6934
25-02-1985,-1.4336256,-0.538104,0.6217702,-0.8776112,0.8942909,1.8698688,292.30408,299.63773,306.78427,280.58627,283.99255,287.34186,0.25,1008944.56,3427761.2,0,0.005802107,0.060064476,295.4988,304.3612874,314.92584
26-02-1985,-1.5230644,-0.57803303,0.535809,-0.5093462,0.67791635,1.661781,292.71506,300.20218,307.8967,282.0645,284.0721,287.05466,0.25,1010257.8,3429319.8,0,1.38E-06,1.68E-05,295.78186,305.1911011,315.61594
27-02-1985,-1.4983528,-0.71574706,0.41321006,-0.08356603,1.0993123,2.0143545,292.55063,300.42676,308.5209,282.0952,283.8539,285.8052,0.25,1018068.8,3455910.5,0,5.05E-05,0.000529191,296.95682,305.0128377,316.2258
28-02-1985,-1.1511264,-0.09095114,1.3309177,-0.84322906,1.0440091,2.043332,292.45572,301.19305,309.34607,280.06503,283.2286,286.9096,0.25,1028522.94,3478615.8,0,2.71E-06,4.34E-05,295.95667,304.3847249,313.95187
01-03-1985,0.51079446,1.2547607,1.8732166,-1.6785314,-0.07771013,1.2306609,292.56085,300.94528,309.51038,278.40564,280.38748,283.68857,0.25,1035683.8,3494898.8,0,0,0,295.63336,302.8985799,312.4059
02-03-1985,0.40891373,0.9595189,1.5304105,-2.7768402,-1.6086512,-0.34144434,292.89838,300.89307,309.9761,278.63086,280.6811,283.37103,0.25,1035499.7,3493880.5,0,0,0,295.25937,302.0898844,310.97214
03-03-1985,-0.5698818,0.089974664,1.2940634,-3.0401332,-1.0936183,0.7283305,293.3763,301.45145,309.69925,280.65765,281.72238,284.0135,0.25,1024343.75,3460380,0,0.00038701,0.005869424,294.9157,303.2623291,312.75507
04-03-1985,-1.5216781,-0.7348681,-0.003435379,-0.46762154,0.7953146,1.8843185,294.83243,302.25897,310.26,284.1838,286.16504,289.28592,0.25,1011744.75,3442315,0,0.011181104,0.08859619,295.87915,303.8757528,313.50507
05-03-1985,-1.8636897,-0.96834135,0.47720116,-0.23635982,1.1888229,2.1283646,295.48737,301.9083,308.8703,285.59946,288.38046,291.55673,0.25,1026565,3462307.2,0,0.03476811,0.17266245,295.7822,303.8523763,313.74414
06-03-1985,-0.98018765,-0.110560864,0.5747134,-1.6063688,0.6330783,1.7654734,295.3175,302.7473,310.5162,283.6508,286.74878,290.90005,0.25,1033479.3,3475597.5,0,0.008609363,0.073250234,296.11234,303.237325,313.35834
07-03-1985,-1.3218621,-0.2285949,0.8821684,-1.566367,0.76083666,2.0641277,295.85028,302.97464,311.04382,281.30313,284.6869,288.13095,0.25,1040840.56,3507505.2,0,0.000957117,0.010071752,295.60867,302.8643799,311.37814
08-03-1985,-1.9493482,-1.023706,-0.09006048,0.078614004,1.4355664,2.2443776,295.5558,302.9806,310.60086,282.9243,286.1378,289.03156,0.25,1038433.94,3483191,0,0.006421262,0.057266027,295.55667,303.6587118,313.06436
09-03-1985,-2.046176,-0.7457314,0.5155724,-0.54667634,0.834233,1.5575494,295.37735,302.88144,310.73627,283.64978,285.6984,288.11282,0.25,1043041.94,3496889.5,0,0.002018552,0.012701175,294.9077,304.1956787,315.12646
10-03-1985,-1.5227169,-0.5274976,0.6334587,-0.49835294,0.9737533,2.4043093,295.45538,303.35123,311.3506,279.8364,283.86377,286.51144,0.25,1052184.1,3524764,0,0.00247368,0.012024673,294.65076,304.9404297,316.63263
11-03-1985,-2.46052,-0.8227524,0.48925775,0.87684554,1.8096973,2.6939833,295.39948,303.01346,310.3247,282.2432,284.08438,285.2803,0.25,1057887,3538189.2,0,0.052842956,0.17740466,295.6782,306.2339681,317.3445
12-03-1985,-2.1937993,-0.94165945,0.34912616,0.7183335,1.7612424,2.65969,295.15115,302.67355,310.1531,282.52057,284.4373,286.33337,0.25,1036229.44,3492725.8,0.054213144,0.47880673,0.7836483,296.97562,306.3055216,317.68558
13-03-1985,-1.0929244,-0.1316517,0.87927204,0.7744429,2.0183103,2.8902214,296.01083,302.6847,309.61978,283.37662,285.00882,287.06567,0.25,984051.8,3337757.5,0.24937995,0.74739534,0.96606976,296.6213,306.500529,317.9228
14-03-1985,-0.72049105,0.3501873,1.4900199,-0.13943323,1.657291,2.854826,295.37592,302.45474,309.7396,284.17474,286.24008,288.42538,0.25,1039666,3498638,0.40461382,0.78946275,0.9899005,296.9638,307.0803223,318.08948
15-03-1985,-1.2521505,-0.17989843,0.6094969,0.4987406,1.9365028,3.0715358,295.6472,303.23764,310.50067,282.07526,285.07642,287.74017,0.25,1049890.9,3532273.2,0.2166005,0.5985075,0.956362,296.2091,305.529012,317.01974
16-03-1985,-1.3222748,-0.25383347,1.1081547,1.655578,2.5123546,3.3238556,295.67877,303.0939,310.54822,283.78116,284.73352,286.46658,0.25,1046457.7,3524002.8,0.044792954,0.2814081,0.49847084,295.4751,305.5344238,317.0825
17-03-1985,-1.0817623,0.26978242,1.8302841,0.97328097,2.4606218,3.2390485,296.7443,302.86047,309.96503,284.6734,286.2078,289.84604,0.25,978922.2,3395393.8,0.08233217,0.30262014,0.63040286,296.4839,306.0031738,317.08545
18-03-1985,-1.0973481,0.2483344,1.597979,1.161105,2.3068693,3.188777,297.22122,303.55557,309.9569,286.3543,289.25922,292.15213,0.25,1009805.06,3374626,0.030833751,0.2619308,0.5067159,296.35266,306.09493,317.00012
19-03-1985,-1.486303,-0.13361801,0.8124328,1.0268314,1.8715892,2.538477,297.2862,303.30338,309.96014,286.6771,289.54675,292.92416,0.25,969908.06,3352083.2,0.016221618,0.2539287,0.5160835,297.306,306.5712077,317.52896
20-03-1985,-1.8176715,-0.837903,-0.15440242,0.8005204,1.7816402,2.5216799,297.13315,303.37155,309.29416,287.67148,290.2861,292.62054,0.25,886608.3,3082378.2,0.27637094,0.559275,0.7619891,297.5622,306.776591,317.41483
21-03-1985,-1.7875043,-1.0161589,-0.5303788,0.43897012,1.653258,2.640593,298.14667,303.48483,308.79526,289.16736,291.67245,294.40186,0.25,918955.94,3079212.8,0.2601409,0.49623445,0.70009494,297.8305,307.09375,317.5013
22-03-1985,-0.95962447,-0.6018052,0.07966396,1.0698491,2.1064568,2.860108,298.7596,303.5886,309.24127,289.47726,291.7224,294.1095,0.25,886122.5,3146706.5,0.28302574,0.6310291,0.8948178,298.01285,307.1954549,317.6595
23-03-1985,-0.72600174,0.16923988,1.0799618,1.4894162,2.5097659,3.0084624,298.5995,303.48193,309.79984,289.01266,291.08786,292.8461,0.25,996536.2,3431804.8,0.37928623,0.85456735,0.97863865,297.72937,306.9842122,317.1665
24-03-1985,-1.1455642,0.32464907,1.443579,0.47084108,1.9953424,3.2960212,298.5582,303.52588,309.88113,287.95047,290.78207,292.88678,0.25,1017069.5,3480248.2,0.10081396,0.29472503,0.72878087,298.17593,307.782491,318.1472
25-03-1985,-1.7848798,-0.28203645,0.98164815,-0.14747177,1.4126295,2.6560085,298.0828,303.90274,310.77252,286.35266,289.9215,293.73694,0.25,983352.2,3311952,0.02756646,0.13738887,0.40005663,298.11194,306.7468262,317.25958
26-03-1985,-1.0357648,-0.12581775,1.165899,-0.7100062,1.4637398,2.767231,298.24463,304.1619,310.44672,286.48166,290.4404,294.80267,0.25,931702.94,3078212.8,0.023708548,0.16264862,0.37049773,297.33212,306.210083,317.49625
27-03-1985,-0.9089866,-0.00836305,1.0305866,0.14843607,1.725962,2.8458936,298.31976,304.52924,311.0235,286.5703,289.891,293.11197,0.25,990959.7,3271652.5,0.013371616,0.20091367,0.45814705,296.41333,305.9972331,317.4639
28-03-1985,-1.2877872,0.19457692,1.7849369,-0.82716554,1.5998627,3.1464348,298.83774,305.6805,311.556,286.45483,289.3644,292.0062,0.25,940802.94,3293366.5,0.007699976,0.33584806,0.7095173,296.0563,306.0600179,318.0445
29-03-1985,-0.97648984,0.050166856,1.5948247,0.4565075,1.6682005,3.0199335,298.71262,304.85257,311.73166,288.20538,291.2453,292.59933,0.25,899049.25,3012276.2,0.4330787,0.6348496,0.83784086,295.53024,306.5018717,317.99652
30-03-1985,-0.8932082,-0.11234715,1.6379601,-1.1071568,0.18131728,1.3326577,296.6875,302.13303,308.24387,290.6579,292.13486,293.156,0.25,878794.5,3061725,0.4031177,0.68427014,0.9637201,297.66772,306.7374268,317.98154
31-03-1985,-1.2077733,-0.43592736,1.0921525,-1.058864,0.083021544,1.1661241,296.64514,301.01804,305.93085,290.28696,291.98807,293.04443,0.25,960834.7,3165228.2,0.28923383,0.6087974,0.82545567,295.72495,306.1861979,317.92053
01-04-1985,-2.503659,-1.266026,0.10462332,-0.7776718,0.33334848,1.2131066,296.62567,301.4032,306.20367,288.82404,291.18228,292.9239,0.25,1034148,3409754.5,0.11094538,0.36567774,0.52573025,295.0157,305.0720418,317.3101
02-04-1985,-1.5505314,-0.7587574,0.071435906,0.23647793,0.9848241,1.7756512,296.99023,302.80212,307.95688,288.35605,290.8398,293.22006,0.25,972463.25,3168813.5,0.036314353,0.12674634,0.21509022,293.92438,303.9468994,315.9235
03-04-1985,-1.3183328,-0.58941984,0.33496436,-0.41568488,0.5681592,1.7822158,297.01373,303.05746,308.8455,289.3067,291.50586,294.4857,0.25,1020384.56,3494181,0.090387225,0.32669416,0.6439324,293.61014,304.3365479,316.48523
04-04-1985,-1.4205369,-0.58514374,-0.042260684,-0.007800359,1.2577084,2.1738255,297.53784,302.50452,308.09302,288.85638,291.02484,292.74533,0.25,958326.44,3207717,0.057340458,0.3126078,0.61821926,293.5774,304.6095581,316.8028
05-04-1985,-1.2030092,-0.44509497,0.55767936,0.6111915,1.1217653,2.0980768,296.76422,302.04666,307.6499,290.39368,292.0879,293.2539,0.25,957615.3,3146228,0.22275193,0.4331019,0.671907,294.64545,305.9517008,317.4918
06-04-1985,-0.7015308,-0.35964954,0.56365085,0.9525737,1.8519411,2.549774,297.3121,301.554,307.06125,288.77698,291.03485,292.7647,0.25,949298.8,2994653.5,0.0403678,0.24058475,0.57134956,296.65396,306.7906087,317.67725
07-04-1985,-0.34491718,0.102999575,1.1012027,0.44820282,1.7344977,2.649809,298.1215,303.14395,308.44592,288.4558,290.78183,292.99844,0.25,1006242.2,3163982,0.017215833,0.14305995,0.3190935,297.74344,306.8429362,317.7215
08-04-1985,0.5888579,1.281939,2.1202028,-1.0308622,0.88259524,1.9127295,299.32358,304.53128,310.09192,287.35638,289.5526,292.7783,0.25,1094456.5,3521050.2,0.000466393,0.05527574,0.17396179,297.62982,306.2328084,317.43445
